Ah,V,A,S,D
-112.17095587209958,48.44818531124116,-420.90067802204925,13.996931116414475,10952.409155989682
-111.9760902298289,48.09528603334343,-417.536422902693,13.356570079168849,10959.087441029267
-111.90700506085265,47.96934788932014,-421.5203262903288,13.342568253816575,10965.758725156176
-112.09545672904919,48.283040905340364,-425.6091440020629,14.086786005577297,10972.802118158965
-112.10883938859904,48.36836312187732,-420.26616833781713,13.842420324257192,10979.723328321094
-112.09189740905332,47.97093011553722,-424.49245243386423,14.358603135290844,10986.902629888738
-111.98966020418841,48.069479497286956,-421.3539324848953,13.67754429495858,10993.741402036218
-112.20552875695287,47.80239943639941,-413.286115177885,13.599372025012233,11000.541088048723
-112.09590195434494,47.9705614498464,-421.35252652048086,14.101776698017735,11007.591976397733
-112.02916449872478,47.96018748924803,-411.14521223326125,13.483987562723087,11014.333970179094
-112.08352025379362,48.03696540672433,-412.8418200653102,13.560936137221658,11021.114438247705
-112.12161691821234,48.0665520957274,-422.89652654289523,13.580772804810293,11027.90482465011
-112.04741587970008,48.11196568976561,-425.5556188320789,13.785148946852225,11034.797399123536
-112.42478912734131,48.04752853125999,-420.26277080960097,14.776218271647952,11042.18550825936
-112.0936237751729,47.75785147467417,-414.2333611830156,13.201605587521422,11048.78631105312
-112.23376428452332,47.81230657885178,-422.45095453114345,14.53775379105873,11056.055187948648
-112.35836541498082,47.89071847610727,-415.4595485086893,14.25889337814496,11063.18463463772
-112.13112727442727,47.943551881615356,-413.95780005431953,14.673489423684996,11070.521379349562
-112.05182708894809,48.21015485809442,-423.870128251813,15.458343024161136,11078.250550861643
-112.20988320401173,47.767412202629416,-423.38025544144296,14.605726510393929,11085.553414116841
-112.10779630691327,47.92851699036586,-416.436689839365,14.35283347395393,11092.729830853817
-112.0488013449193,48.19060189964281,-419.24076225179215,13.233751824187491,11099.346706765911
-112.08548313444435,47.94002450510068,-423.4303076327184,13.29688886924448,11105.995151200534
-112.0599235359502,48.092083129968564,-421.76090224059794,14.070095092182612,11113.030198746625
-112.15665264886475,47.97209159141442,-420.3525977636371,13.040961926040218,11119.550679709644
-112.23026744316637,48.05135665146494,-427.8242721247773,14.197719625645611,11126.649539522467
-112.40495279733085,47.954305491238095,-416.1717844675865,12.822539054619496,11133.060809049777
-112.27630787403872,48.13341309454567,-422.39346094469596,14.466116692782307,11140.293867396169
-112.34297169384193,47.69098871851871,-433.9185811189905,13.729149844033202,11147.158442318185
-112.04849817164514,47.92733759832229,-420.11935484154725,13.953298472735096,11154.135091554552
-112.29012643372275,48.05931453533886,-423.70785629446755,13.51581385178976,11160.892998480447
-112.26716278088566,48.10673904960124,-411.5558890384866,12.940736794888714,11167.363366877891
-112.23128013304466,48.29859052455077,-422.9272251045998,14.507347639597132,11174.617040697689
-112.28901383509606,47.921795066626885,-425.48821681789303,14.557850697477358,11181.895966046428
-112.13081438477482,48.295896352372175,-417.4603366501899,13.714256117398152,11188.753094105126
-112.36952983407593,47.868195234668065,-423.3022368400379,14.220964782367005,11195.86357649631
-112.29474956146335,48.26572928230893,-423.89728100626115,13.694554289894798,11202.710853641256
-112.39540277464148,48.163493425339674,-417.45249308587796,14.034244922133123,11209.727976102322
-112.46010337627834,47.817308284073555,-425.20233653944786,14.269569599460056,11216.862760902051
-112.3962234433314,48.06140784745036,-427.28636829099725,14.167542462286937,11223.946532133195
-112.34569562303031,47.989752832893565,-411.37000998952834,14.560484806704673,11231.226774536548
-112.39186757486179,48.125116918735,-417.10250631199676,14.149440337852669,11238.301494705474
-112.42512485948204,47.955345682313336,-421.3210464249718,13.904042308519298,11245.253515859735
-112.50345991694643,47.938550754867656,-420.0173860485097,13.50929051606129,11252.008161117765
-112.37808413692672,48.27381891655257,-417.47067820941925,13.65074730983804,11258.833534772684
-112.52719102615154,47.98025582110886,-415.1333127519329,14.295025698362508,11265.981047621866
-112.30765880146407,48.16528446483835,-423.77987645657504,13.139086740542941,11272.550590992138
-112.38236583162417,47.95492970299116,-418.1692673701716,14.442903651706398,11279.772042817991
-112.54331036594871,48.3333326518455,-422.5335208810512,13.749428136992734,11286.646756886488
-112.43542153279179,47.8643330741329,-420.94490622256313,13.480697047796056,11293.387105410386
-112.48666167473047,47.877171293750564,-419.1965356626755,13.340637911609267,11300.05742436619
-112.38647399221409,48.30490343622318,-420.03339286526335,14.227183892824193,11307.171016312603
-112.29129180773829,47.91101072182095,-416.32216550848716,13.882679323098342,11314.112355974152
-112.61979950838978,48.32021486123288,-417.564567204422,14.684382611614911,11321.45454727996
-112.42772506259506,48.178368115918964,-427.5408460468609,13.25846217473704,11328.083778367329
-112.46218635915105,47.969070058687834,-426.7891160353272,13.60091818846907,11334.884237461563
-112.38598448103393,47.63734130559657,-421.84858342379647,13.843889420936295,11341.806182172031
-112.4387442349398,47.996136339145636,-410.8568736877909,13.514071628015033,11348.563217986039
-112.54220624002205,48.02032601070668,-424.25795916250803,13.893059332070901,11355.509747652073
-112.50586010949942,48.23344354666087,-421.0411135480638,14.04975038320776,11362.534622843677
-112.56050271069772,48.31768943524802,-422.6817301347826,14.13224211956487,11369.60074390346
-112.38024482024208,47.86300256417125,-422.7702219204404,14.64308356544223,11376.922285686182
-112.49265977831936,48.16023635279764,-419.1088012804747,13.23826378560921,11383.541417578987
-112.31161728369585,48.15308043120267,-412.99611361902174,14.058880159967655,11390.57085765897
-112.51474784273721,48.21468254048209,-417.72015800059705,13.566528590205918,11397.354121954073
-112.58646784713139,48.09973798242711,-424.01765480713544,14.105006690011793,11404.40662529908
-112.67394401878622,47.611500461807644,-406.233852445984,14.105666093176524,11411.459458345667
-112.70983195623512,47.96891551349445,-419.60713389519435,13.396540308383836,11418.157728499858
-112.69487699199468,47.768858485016615,-422.88610478191055,13.439423828682957,11424.8774404142
-112.51669614167757,47.959478845416385,-412.93951812661203,14.145821531734788,11431.950351180069
-112.49948171354032,48.19600084722678,-422.3453530897191,13.901702255372065,11438.901202307754
-112.71541869515113,48.061030167175,-411.6854317250628,13.780189079634198,11445.79129684757
-112.4747412026249,48.22961817327948,-424.35321395483334,14.218993414887487,11452.900793555014
-112.61949654828545,48.06835078414271,-412.8498480553932,14.255859237931066,11460.02872317398
-112.56345655100314,47.74033481206622,-418.99476167859154,13.625184943649149,11466.841315645805
-112.42385919846075,47.49583059868545,-413.54473883648785,13.46397343117875,11473.573302361394
-112.50234273878434,48.029761752335915,-410.4911714564923,13.25904051158118,11480.202822617184
-112.62582514424606,47.957214706729765,-425.66303645260626,13.906727060100742,11487.156186147235
-112.6950367110816,47.80461085212362,-413.6211408962084,13.178419861425718,11493.745396077948
-112.8280444377576,47.65987455006972,-427.044519522127,13.939714229114518,11500.715253192504
-112.6917236386335,47.85305135730546,-425.2359217762411,14.49841839571222,11507.96446239036
-112.64786673967663,47.96110170302705,-424.0170472989622,13.713270114856858,11514.82109744779
-112.73241707759358,48.13317556474128,-417.4818168191107,13.621897859729918,11521.632046377656
-112.65377023067228,48.037726216313594,-419.8349206153257,14.888922386813572,11529.076507571062
-112.63990475475177,48.321613449434544,-420.8356804208142,14.644850909593824,11536.39893302586
-112.67702095031305,47.79287918879092,-419.2688236048882,13.507701064722294,11543.15278355822
-112.72648101929919,48.176211778411485,-417.0435520535326,13.959506590529488,11550.132536853485
-112.65156070310476,48.009459748625744,-416.65875938029325,14.054339121174042,11557.159706414071
-112.63117751442908,48.13893382482372,-414.5291658219243,13.991830211363089,11564.155621519752
-112.79135689621491,47.912697027346894,-410.8998259361628,14.797336723856395,11571.55428988168
-112.54816915958058,48.21433607477812,-420.1068118622074,13.93361494620971,11578.521097354786
-112.70606661986822,48.05904495166905,-422.6054448106546,14.00861743781551,11585.525406073693
-112.70126825342992,47.86411100301645,-416.9323193540741,14.234331147573208,11592.64257164748
-112.63927718248335,47.99759519421736,-425.7212740813231,14.484959858023835,11599.885051576492
-112.69372242076724,47.95208882821258,-423.39352066055807,14.358449597152054,11607.064276375067
-112.62867577958687,48.09783567012756,-415.0030952680361,14.15904239315582,11614.143797571645
-112.70222243554261,47.7640446501251,-420.6206418740885,13.110650097303047,11620.699122620297
-112.79912399861142,47.99412965957686,-426.0409622917902,13.645931137970788,11627.522088189282
-112.70867531771137,48.07906145052986,-427.4490153268259,14.299710603602636,11634.671943491083
-112.86614370004864,48.00660466143861,-419.75641660303097,14.015199348639653,11641.679543165403
-112.74786051782351,48.269388248877796,-414.29051731515995,14.303064316911476,11648.831075323858
-112.76898489655021,48.15480455481421,-414.35727111234405,14.833583030835625,11656.247866839276
-112.7934189922976,47.99850384065185,-419.4455974855358,13.301518397470339,11662.898626038012
-112.79240646679884,48.043337819499534,-409.95545290451935,14.458955087402293,11670.128103581712
-112.97468302928931,48.0591331102964,-420.5241018297023,13.724818268753186,11676.99051271609
-112.84831602459825,48.08065992083336,-420.69283811698705,14.357674909637367,11684.169350170909
-112.79110445279463,47.63486840086708,-432.837179548695,13.869389628315941,11691.104044985066
-112.79134871279359,47.93969474084613,-422.2368147458061,14.9535022694465,11698.58079611979
-112.91704727517052,47.70311218636132,-415.73992482545754,13.955043468130869,11705.558317853855
-112.69465438607605,48.255656189491894,-412.1801933157015,13.569742887822011,11712.343189297766
-112.91478806406856,47.98783009599941,-424.1511731683364,14.099937311395884,11719.393157953464
-112.73817026827903,47.961331810064074,-417.68873835353475,14.051971390359135,11726.419143648644
-112.79934196122913,48.179359466406645,-414.7656048383836,14.459048547055225,11733.64866792217
-112.91362953748529,48.08446495948998,-419.9439592340205,14.114026399302464,11740.705681121823
-112.67842112632455,47.77427309712416,-431.4164022876362,15.127532319584652,11748.269447281615
-112.98226130784575,47.98581892749453,-418.76355000212874,13.834297932298865,11755.186596247764
-112.7779276163937,47.93296660535472,-416.19284687969554,13.840190025109763,11762.106691260318
-112.77673021103499,47.65109342227879,-424.7371144750923,13.588056974973473,11768.900719747806
-112.95079587283155,47.86194475335256,-421.2707726543719,13.93283416917709,11775.867136832394
-112.75143273100204,47.96329193559671,-425.77748021064383,14.005529560541477,11782.869901612665
-112.92262932155296,47.977009813701635,-432.85073774290174,14.03060526497794,11789.885204245154
-112.87570071624967,47.70355371526454,-414.86497794106174,13.923593837747001,11796.847001164027
-112.88548330438513,48.23033311660949,-420.01874266900927,13.585089391636352,11803.639545859845
-112.9318917714939,47.979579388221715,-412.0116250164751,13.449167435958824,11810.364129577825
-112.84432547911548,48.007510615332116,-415.7133890404691,13.702413137582223,11817.215336146617
-112.85300284346083,48.080128327667964,-421.77104880832724,14.460768830117557,11824.445720561676
-113.11415032192446,47.84238474921926,-420.415903300522,14.568399842745741,11831.729920483049
-112.81580850939743,48.091271194626536,-417.16911304614916,13.851517731779783,11838.655679348938
-113.1194371415734,47.926585070796364,-415.1655829162213,13.419208516766288,11845.365283607322
-112.85687873142025,47.82068289187056,-418.3866468462899,13.849413194841604,11852.289990204743
-112.85440824725626,48.114689498671076,-414.4720342735526,14.93583271763504,11859.75790656356
-113.08312081304513,48.29833477176036,-421.48334368337237,14.38948391765831,11866.952648522389
-113.02205100790367,48.144965874697164,-424.9857177339284,14.165371345766275,11874.035334195272
-113.0984854550414,48.184595513028086,-420.32404626780567,14.371342458526286,11881.221005424535
-113.01635250030627,47.89587387868754,-418.97407554631906,14.660283305670657,11888.55114707737
-113.03260923478058,47.680476054166306,-426.00767697369645,13.31356689922644,11895.207930526984
-112.93078516221966,48.29802750441997,-426.6836104207331,13.69398006565144,11902.054920559809
-112.88466574991922,48.41090297788095,-417.76306851763286,13.625639183581592,11908.8677401516
-112.88307365253678,48.308561354753934,-422.0317842568521,14.183557198535492,11915.959518750868
-113.0858042453582,47.93284281220405,-420.82920452831,13.9700554453198,11922.944546473527
-113.05745503915942,47.76907313225423,-421.7984633285041,14.268155645344704,11930.0786242962
-113.21182208009166,47.78686346043609,-412.39699549118393,13.636556325066389,11936.896902458733
-113.13101067660378,47.66325348647719,-413.691194198025,14.575976025339578,11944.184890471402
-112.960883915729,47.97852427631799,-426.1867684501958,13.85533314592535,11951.112557044366
-112.90275620576853,48.32113559161649,-422.66396606540224,14.237272775979092,11958.231193432355
-113.19469478439594,47.97166747362555,-415.749978660152,14.48770324946147,11965.475045057086
-113.13745173220784,48.060464580069656,-416.99031881448377,14.447562157747484,11972.69882613596
-113.08779129107303,48.275119392860844,-420.20728981164893,14.0704142042009,11979.73403323806
-113.06408000857978,47.91918093763352,-425.6880010248212,14.299673453191273,11986.883869964657
-113.18000188553849,48.40710629134392,-423.4127002307677,14.760830331986144,11994.26428513065
-113.0635808381845,48.39841888149949,-422.58383783773144,14.146800616987349,12001.337685439144
-113.1603162864226,47.973777732263905,-418.6150283444045,13.52517679896921,12008.100273838629
-113.12132298788794,47.88449314719616,-411.4813642265138,14.181525365481942,12015.19103652137
-113.07219474508433,48.139447609278065,-423.4344011739406,13.871359390990206,12022.126716216864
-113.1331263519882,47.93049501149623,-425.1301762377762,12.715999432797828,12028.484715933264
-113.18435257710657,47.76868895658653,-420.5429323841397,14.120999011851547,12035.54521543919
-113.15862037753107,48.256247730704594,-414.8413050974297,13.948325325007804,12042.519378101693
-113.16344110214362,48.24328947745541,-427.2344148338035,14.46820888574872,12049.753482544567
-113.1985513182959,48.031102320752716,-412.73182924562525,13.514953171255847,12056.510959130195
-113.19437523065899,47.74742704925436,-420.86015681057836,13.137145168810347,12063.0795317146
-113.0155763164264,47.754094749756526,-423.67160001156685,13.974340429705256,12070.066701929452
-113.12629449776735,48.02144585768383,-428.0009464338108,14.080088693802724,12077.106746276353
-113.21887988344898,47.90002579309899,-416.46739613289685,13.936916472692785,12084.0752045127
-113.12658182027958,47.93178141357168,-420.8558559762077,13.900354341842702,12091.025381683621
-113.23660461879085,48.204392631012,-419.14647258622745,13.355636522896837,12097.70319994507
-113.09285561514118,48.14663586348451,-424.5040587050568,13.820541431512538,12104.613470660826
-113.18014926876464,48.275628536099525,-421.59548017125513,13.715797085247793,12111.471369203451
-113.23478911146947,47.80187535532455,-422.4329062317737,14.42635437038372,12118.684546388644
-113.18623261357261,47.931361686262655,-420.50296552689105,14.079662682015307,12125.724377729652
-113.39503733044508,48.15179633909202,-423.34776163187905,13.751001439127403,12132.599878449215
-113.3575718712138,48.089615668202576,-427.6709048034361,14.751942438211383,12139.97584966832
-113.37123303404732,48.30647607651753,-406.35750127351696,13.755546161892497,12146.853622749268
-113.24449163301564,48.08410734118081,-426.8170212366876,14.168893361943082,12153.93806943024
-113.0924798516281,48.36962182082111,-419.0927049652873,13.80653933320536,12160.841339096842
-113.04954674604194,48.10800356034463,-428.8601391421202,14.705576257514002,12168.194127225599
-113.21581705960172,48.212433489517736,-429.98523718308985,13.933429887906806,12175.160842169553
-113.23648313133594,47.93529701064311,-419.5108675407387,13.948207113945337,12182.134945726526
-113.47361876133027,48.0028574423768,-419.1281620611585,13.820064820613643,12189.044978136833
-113.35472577697298,48.182188880767896,-413.69250504598807,13.988255963000608,12196.039106118335
-113.386182181275,48.32259563411861,-418.00226579492147,14.489768919323955,12203.283990577997
-113.37643397499389,48.14584738986215,-420.74905359372895,14.312921922342344,12210.440451539167
-113.33810900611185,47.98336564561308,-424.748001220325,13.904038090558085,12217.392470584446
-113.37544909110767,48.27546700590567,-412.50493965883226,14.740662553228328,12224.76280186106
-113.53311542346013,47.56160426874403,-415.35574376974887,14.326492820671286,12231.926048271394
-113.26733982589539,47.715553099698624,-426.23164738874215,13.670909440401326,12238.761502991594
-113.45635056316573,48.13632684473368,-419.8101813589468,13.19982582313303,12245.36141590316
-113.33209698326522,48.00282167125062,-419.2797388423675,13.682493099101716,12252.202662452712
-113.15555881178594,48.121102730224834,-421.72826828302834,14.096674389275128,12259.250999647349
-113.46185094700418,48.01288150448639,-416.140747570966,14.188600185315714,12266.345299740007
-113.62988664920476,48.11418913892077,-415.8413343082591,14.56956884165101,12273.630084160834
-113.41240372820273,47.83711943580136,-420.9524284890255,13.3427270124405,12280.301447667054
-113.28065275159946,48.114097217215935,-421.4043462289883,13.670422333026595,12287.136658833568
-113.20185937876185,48.19888290564152,-412.50520768666235,13.301178665062745,12293.7872481661
-113.52759449271375,48.244110120786246,-415.3358055381888,13.220600394210278,12300.397548363206
-113.36191502002944,48.40271085892974,-419.6381980504581,13.57609062702334,12307.185593676717
-113.4650613971157,48.048819688700476,-428.1460451954003,14.073306122147011,12314.22224673779
-113.4360705959527,48.054782217369436,-418.27999946847484,14.275697217445158,12321.360095346514
-113.16798683490518,47.69536550716523,-416.50958267541165,13.415822946689163,12328.068006819858
-113.589663611531,47.89371771977231,-433.77260814199184,13.48536204030638,12334.81068784001
-113.42093802162663,47.961383585198675,-418.74065275840985,13.000088412338284,12341.310732046179
-113.40648807968414,48.21006391045527,-422.0834599339787,13.997176104138498,12348.309320098248
-113.35162417345134,47.877799775182076,-421.10427140064775,13.523930549014631,12355.071285372755
-113.45734989968278,48.15926800394977,-424.5369047638166,14.721515689105924,12362.432043217308
-113.44328857016404,47.99967565660732,-420.7409464520182,14.094904399824799,12369.479495417221
-113.52020388994123,47.96456637697705,-413.04004211909336,13.804277128271613,12376.381633981357
-113.46107174815914,48.049778793826654,-422.2319924940776,13.569443786227774,12383.166355874471
-113.52924907891799,47.921768725549434,-415.17213220603406,13.142664889902886,12389.737688319423
-113.43971807146723,47.914192550381465,-424.03165609439804,13.206064111527285,12396.340720375187
-113.5457817031418,47.659042818841975,-416.2062190367198,13.578929522713933,12403.130185136544
-113.47805603923182,47.95040915853442,-419.99172072189026,13.540548558987847,12409.900459416038
-113.52563776907513,47.904006370770254,-418.2398758560536,13.390414078577002,12416.595666455327
-113.41705187171401,47.89680380213019,-419.96423371951255,14.078547363721173,12423.634940137188
-113.54174167823467,48.08337461251801,-416.79187383779396,14.14713279620743,12430.708506535291
-113.7208509617811,48.1317263905581,-432.83792558966877,13.660683801349137,12437.538848435966
-113.4243009739736,48.046438900928464,-427.09912656728784,14.857576134132659,12444.967636503034
-113.64801176321586,48.199083038089896,-417.91459750995676,13.016635316741954,12451.475954161404
-113.62976057607908,48.11511238516607,-430.2176917694812,13.919081949486133,12458.435495136147
-113.63089548070313,47.94098876203887,-422.65290177823607,13.780709897956038,12465.325850085126
-113.4408309510663,47.90742874285712,-420.27170420518325,13.614649559016373,12472.133174864633
-113.79878759086586,48.06256444735337,-424.1407006880645,13.54116857699347,12478.90375915313
-113.27839072518658,48.11475342198038,-423.4578070134689,13.886520058543821,12485.847019182402
-113.49350530673057,48.2795688614063,-418.64208899923204,13.777236086339137,12492.73563722557
-113.58373250530886,48.238234608988016,-414.95352522110096,13.694061736443722,12499.582668093793
-113.618491205868,47.89170539869857,-424.79224690627404,13.240640182505313,12506.202988185047
-113.59139180740519,47.97959874397455,-422.8752909809368,13.080944091094752,12512.743460230595
-113.57478038113761,48.13420356098355,-423.6563048666352,13.745741762402218,12519.616331111796
-113.56931647446514,48.21359955561179,-432.1068987593864,13.688951947751736,12526.460807085672
-113.5852229955444,48.18779389374096,-419.2914410484125,13.791481569861586,12533.356547870602
-113.63877078310381,47.98722443343373,-415.32641127085753,13.835689101055246,12540.27439242113
-113.67440810234466,47.7491954695143,-414.9167839634206,13.628748829058592,12547.088766835659
-113.67674699776389,47.800212724750885,-424.3538318822037,13.783796288090898,12553.980664979705
-113.6880559065184,48.05452670286388,-426.2584902426007,13.463235845948253,12560.71228290268
-113.56213347788102,48.06844511588487,-419.8919722620416,14.651972904581642,12568.03826935497
-113.62310022442423,47.780264125313124,-415.85363156716767,13.490129925925016,12574.783334317934
-113.98344016920333,48.008913922177854,-419.2257477584481,13.704509645267331,12581.635589140567
-113.63075663716853,48.126244871394356,-418.5534768206312,13.528105605443061,12588.39964194329
-113.68381850443421,47.76975466849857,-414.2908453613188,13.519709229897549,12595.159496558239
-113.71210840863527,48.220999440360885,-423.6956827961535,13.902320783318974,12602.110656949899
-113.75603478738417,47.92449377028804,-421.09985043336513,13.838882895058495,12609.030098397428
-113.61171707916128,48.25152262251533,-411.826972441194,13.660269804812396,12615.860233299834
-113.63632111403219,47.89330951084482,-420.98405561548816,13.748262004222845,12622.734364301945
-113.81530693611144,47.794674903423164,-426.33668482983285,13.530093224503366,12629.499410914197
-113.70425934970122,47.908372602031655,-423.34678048125147,14.09086281886308,12636.544842323628
-113.8490756609524,47.98097037538454,-424.6908992561062,14.917596371295357,12644.003640509276
-113.89681721306175,47.922304018645704,-418.21418707149365,13.45257936138339,12650.729930189967
-113.82847252812645,47.95679971568538,-424.4797350179439,14.086981611867303,12657.773420995902
-113.68650686751377,48.06679302993524,-418.64482873569375,13.912474478510356,12664.729658235157
-113.68437911929904,47.96576412604072,-423.68032609270324,14.224314879066295,12671.84181567469
-113.7353284909115,47.986777521209596,-430.61689269199115,14.238396480248037,12678.961013914814
-113.72107286332103,47.65815472015948,-418.4669010650904,13.992706348609332,12685.957367089119
-113.74891002237894,48.078339603202096,-419.25768159226556,13.87008971194245,12692.89241194509
-113.8716214196973,47.98215934046166,-417.4112109214558,13.672774900175778,12699.728799395178
-113.77122641479222,48.322058596096575,-423.3649360958263,13.507519823445683,12706.4825593069
-113.74132312582145,47.81208696654921,-423.8977223767969,13.841577169524108,12713.403347891663
-113.75288035444746,47.638340934300096,-417.99266570759227,13.247705584291161,12720.027200683808
-113.71636355936594,48.12361369878601,-412.4049021373451,13.593072004941266,12726.823736686278
-113.77136992087789,48.0693054036626,-419.94415995246834,14.443426812236284,12734.045450092395
-113.81400089392844,47.79831339589377,-417.8770745197643,13.939256110539846,12741.015078147666
-113.74907609993555,47.69405020899918,-421.60793842212854,14.336332209467775,12748.1832442524
-113.86568865877669,48.30747934613686,-427.7181526093684,14.624821943329213,12755.495655224064
-113.95816940705915,48.282822078121356,-415.16285290422974,13.801485272042592,12762.396397860086
-113.89323404741536,47.502508648258775,-415.4579288045692,13.993662917096822,12769.393229318634
-113.95836302458622,47.9083553941487,-416.44612987412404,13.739077052923623,12776.262767845095
-113.95833599668761,48.33283841095678,-420.9097271917121,13.483697119762198,12783.004616404976
-113.91221544534632,47.90478748844443,-417.0147195013073,13.413515870333798,12789.711374340142
-113.98395097945935,47.90187755319467,-415.53119101306083,14.311575186298246,12796.86716193329
-113.94245054940785,47.943448134474124,-411.89920657521645,13.994313640242824,12803.864318753413
-114.10796127222392,47.775820605246366,-415.0573694767628,14.813301536040527,12811.270969521433
-113.90421584387585,47.65904485115439,-419.6808938748318,14.376026006461945,12818.458982524664
-113.9323700761615,48.21050946214695,-426.54126627712185,13.524393505231817,12825.22117927728
-114.02114489588915,47.63141261875047,-419.2217085116413,14.310171090113386,12832.376264822336
-113.88045687502368,48.04945429042175,-418.71711302075346,13.737462230448873,12839.24499593756
-113.85956983718887,48.17731589855153,-416.4548511234085,14.4984298545645,12846.494210864843
-114.12102824647302,47.709754740219765,-413.23054070338287,13.64683306137849,12853.317627395532
-114.04349014697733,47.81514631948099,-420.4757525602839,13.363787019878664,12859.999520905472
-114.05107731318404,48.24263583767832,-409.49506405093445,13.492122461469295,12866.745582136207
-114.07509879740078,48.10657834404541,-428.79643510020287,13.517667548792543,12873.504415910604
-113.90510641218133,47.87654285862422,-417.9032906376919,13.469874117690669,12880.23935296945
-114.01438191933637,48.24044980067224,-423.9926019609201,13.603695862197448,12887.041200900549
-114.02839619867474,48.24130714469086,-429.53610999844403,14.31834593516262,12894.20037386813
-114.20927636006896,48.053810538603145,-421.0088718814958,14.788022104133093,12901.594384920198
-113.95229372969195,47.819967954425266,-427.2858634921048,13.22490524222325,12908.20683754131
-114.14670678128282,47.917310259305644,-420.8071394901641,14.521756521416576,12915.467715802017
-114.02373308785543,48.057277348791075,-419.8261537595277,13.651148142012786,12922.293289873023
-114.00893406617085,47.9622810341705,-414.4072929533203,14.063941265601118,12929.325260505824
-113.9075513094674,48.18779143564697,-427.5379256738197,13.062926984713352,12935.85672399818
-114.18144461804776,47.69404518397813,-415.4577741717711,14.15201750867243,12942.932732752517
-114.35945920280253,47.701147294186754,-419.50959774860104,12.88734380159197,12949.376404653312
-114.04606844182968,48.03617422229649,-414.855754231952,14.046967536155083,12956.39988842139
-113.89134768723855,47.90169111723862,-422.15875587515563,14.018628023514669,12963.409202433148
-113.95444957918028,47.87459027706045,-426.6612229338172,13.985503817147734,12970.401954341722
-114.06432368203136,47.64638865616512,-426.0874966310793,13.522544924683537,12977.163226804063
-114.14139865120663,48.00390916895964,-426.4590372683356,14.164763337214822,12984.245608472671
-114.01846818206428,47.98944897839985,-417.6109292353967,14.08554075470836,12991.288378850026
-114.20348047078306,48.13069579639035,-412.61538988892653,13.78502360817944,12998.180890654116
-114.06543548296159,48.0137812266242,-422.8247576332761,14.225925153587598,13005.293853230909
-114.06946965306514,47.9734791843519,-416.8543235087111,13.842197926717247,13012.214952194268
-114.02094108731652,48.23540012735807,-427.6172102906781,14.154388579454382,13019.292146483995
-113.85794148325988,47.73750653931029,-419.0983937541135,13.827060336302955,13026.205676652145
-114.10161129951771,48.107277843769516,-416.6571869183144,13.998350995554771,13033.204852149924
-114.19869466789093,47.66577056704093,-427.24062387638435,14.177361470537631,13040.293532885193
-114.15730114562398,47.83232762399984,-421.0194173448993,13.691043713190982,13047.139054741789
-114.33859671397828,47.757468573475336,-416.42041429757217,13.273081706872903,13053.775595595225
-114.23810584568288,48.156388507090384,-434.66885323614736,14.028039502774078,13060.789615346612
-114.21650818546988,47.98691795328092,-413.3227346914913,14.484695689306465,13068.031963191264
-114.23493419053662,47.9972993510814,-418.2316031205448,14.039575486478723,13075.051750934505
-114.17423527262439,47.77865340245411,-416.41636176141327,14.049071157348187,13082.076286513178
-114.27865816215056,47.94006130081342,-422.06359639597383,13.86891194675168,13089.010742486555
-114.0912585112645,47.847306939338175,-428.6136124078268,14.2595593263866,13096.140522149748
-114.21028628058971,48.07669100297084,-417.32968521841525,13.797032291931032,13103.039038295714
-114.21818242827999,47.80178177293368,-420.4129516270826,13.663050609436569,13109.870563600432
-114.25698727690202,48.265958873041015,-419.8394227228384,14.442649126437434,13117.091888163652
-114.21562414594942,47.66488391007518,-414.56196507400523,13.62473084085366,13123.904253584078
-114.15557879695315,47.83869603350869,-416.189680630687,14.334735473225875,13131.07162132069
-114.3317470540756,48.33544010199322,-410.3938129145519,14.442967730978856,13138.29310518618
-114.31779109049664,47.91297225040759,-419.2307288556325,14.17340846603103,13145.379809419195
-114.28929745355137,47.73702426711912,-423.45606218895557,13.265382240213684,13152.012500539302
-114.40045735210562,48.043814312507536,-420.94208423454364,13.903577454611248,13158.964289266607
-114.35474145481504,47.904921551557095,-417.92168313730696,13.789000001470692,13165.858789267342
-114.32738316528196,47.83282594887634,-414.92071740503513,13.642000372332344,13172.679789453508
-114.19926756894081,47.780825837840254,-427.33516975719357,13.961375793673215,13179.660477350346
-114.26739576319649,48.55367472112519,-419.95731192410415,14.274603173748774,13186.79777893722
-114.28123831404451,47.94968961996317,-411.95229171480815,13.660723669934402,13193.628140772187
-114.22245291804907,47.61488652793342,-421.2010443550126,13.804308662863164,13200.53029510362
-114.3282253021904,48.298741951801105,-415.34494072565445,13.769470533084007,13207.41503037016
-114.28238704744217,48.122214181022116,-417.53441236391996,14.471935522772156,13214.650998131547
-114.33870111681291,47.846706713796046,-415.2206969673751,13.761449691094708,13221.531722977094
-114.30878811566429,47.81337618226277,-424.04880270799964,13.272797171119128,13228.168121562652
-114.40054562545001,48.13469455923165,-424.0270083503279,13.103282580504743,13234.719762852905
-114.59309688460108,47.95061633450211,-419.89864053938857,14.071364783282986,13241.755445244546
-114.36958849407667,47.614804436310976,-427.6611089362016,13.509659130057049,13248.510274809574
-114.22083117333264,48.35744799292093,-421.3487030330583,14.22436225263624,13255.622455935893
-114.27742985580306,47.91320190755681,-418.7356167124217,13.224390005746434,13262.234650938766
